Location,Site,Salinity,Turbid_Level1,Turbid_Level,Sal_Turb,Turbid_Level1,Turbidiy,Date,Bottle,Plate,Time_point,Time_day,Volume_mL,Raw_Count,Staph_CFU_100mL
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/22/22,3,4,t12,69,3,4,133.3333333
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/22/22,3,5,t12,69,3,4,133.3333333
Kaha_MT,5,Brackish,Intermediate,Intermediate,Brackish-Intermediate,Intermediate,66.5,8/22/22,3,6,t12,69,3,3,100
Loi,1,Fresh,High,High,Fresh-High,High,401,7/12/22,1,1,t12,28,1,42,4200
Loi,1,Fresh,High,High,Fresh-High,High,401,7/12/22,1,2,t12,28,1,27,2700
Loi,1,Fresh,High,High,Fresh-High,High,401,7/12/22,1,3,t12,28,1,30,3000
Loi,1,Fresh,High,High,Fresh-High,High,401,7/12/22,1,4,t12,28,1,23,2300
Loi,1,Fresh,High,High,Fresh-High,High,401,7/12/22,1,5,t12,28,1,27,2700
Loi,1,Fresh,High,High,Fresh-High,High,401,7/12/22,1,6,t12,28,1,45,4500
Loi,1,Fresh,High,High,Fresh-High,High,401,7/12/22,2,1,t12,28,1,58,5800
Loi,1,Fresh,High,High,Fresh-High,High,401,7/12/22,2,2,t12,28,1,23,2300
Loi,1,Fresh,High,High,Fresh-High,High,401,7/12/22,2,3,t12,28,1,44,4400
Loi,1,Fresh,High,High,Fresh-High,High,401,7/12/22,2,4,t12,28,1,62,6200
Loi,1,Fresh,High,High,Fresh-High,High,401,7/12/22,2,5,t12,28,1,26,2600
Loi,1,Fresh,High,High,Fresh-High,High,401,7/12/22,2,6,t12,28,1,36,3600
Loi,1,Fresh,High,High,Fresh-High,High,401,7/12/22,3,1,t12,28,1,25,2500
Loi,1,Fresh,High,High,Fresh-High,High,401,7/12/22,3,2,t12,28,1,30,3000
Loi,1,Fresh,High,High,Fresh-High,High,401,7/12/22,3,3,t12,28,1,30,3000
Loi,1,Fresh,High,High,Fresh-High,High,401,7/12/22,3,4,t12,28,1,64,6400
Loi,1,Fresh,High,High,Fresh-High,High,401,7/12/22,3,5,t12,28,1,36,3600
Loi,1,Fresh,High,High,Fresh-High,High,401,7/12/22,3,6,t12,28,1,42,4200
Loi,1,Fresh,High,High,Fresh-High,High,401,7/13/22,1,1,t12,29,1,39,3900
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/12/22,1,1,t12,28,5,4,80
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/12/22,1,2,t12,28,5,1,20
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/12/22,1,3,t12,28,5,1,20
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/12/22,1,4,t12,28,5,10,200
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/12/22,1,5,t12,28,5,7,140
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/12/22,1,6,t12,28,5,1,20
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/12/22,2,1,t12,28,5,3,60
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/12/22,2,2,t12,28,5,1,20
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/12/22,2,3,t12,28,5,0,0
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/12/22,2,4,t12,28,5,2,40
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/12/22,2,5,t12,28,5,1,20
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/12/22,2,6,t12,28,5,0,0
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/12/22,3,1,t12,28,5,1,20
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/12/22,3,2,t12,28,5,1,20
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/12/22,3,3,t12,28,5,0,0
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/12/22,3,4,t12,28,5,0,0
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/12/22,3,5,t12,28,5,0,0
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/12/22,3,6,t12,28,5,0,0
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/12/22,1,1,t12,28,5,1,20
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/12/22,1,2,t12,28,5,1,20
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/12/22,1,3,t12,28,5,0,0
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/12/22,1,4,t12,28,5,1,20
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/12/22,1,5,t12,28,5,2,40
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/12/22,1,6,t12,28,5,0,0
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/12/22,2,1,t12,28,5,3,60
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/12/22,2,2,t12,28,5,1,20
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/12/22,2,3,t12,28,5,0,0
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/12/22,2,4,t12,28,5,2,40
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/12/22,2,5,t12,28,5,3,60
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/12/22,2,6,t12,28,5,1,20
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/12/22,3,1,t12,28,5,2,40
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/12/22,3,2,t12,28,5,4,80
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/12/22,3,3,t12,28,5,1,20
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/12/22,3,4,t12,28,5,2,40
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/12/22,3,5,t12,28,5,1,20
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/12/22,3,6,t12,28,5,0,0
Loi,1,Fresh,High,High,Fresh-High,High,401,7/13/22,1,2,t13,29,1,62,6200
Loi,1,Fresh,High,High,Fresh-High,High,401,7/13/22,1,3,t13,29,1,21,2100
Loi,1,Fresh,High,High,Fresh-High,High,401,7/13/22,1,4,t13,29,1,42,4200
Loi,1,Fresh,High,High,Fresh-High,High,401,7/13/22,1,5,t13,29,1,51,5100
Loi,1,Fresh,High,High,Fresh-High,High,401,7/13/22,1,6,t13,29,1,73,7300
Loi,1,Fresh,High,High,Fresh-High,High,401,7/13/22,2,1,t13,29,1,41,4100
Loi,1,Fresh,High,High,Fresh-High,High,401,7/13/22,2,2,t13,29,1,58,5800
Loi,1,Fresh,High,High,Fresh-High,High,401,7/13/22,2,3,t13,29,1,79,7900
Loi,1,Fresh,High,High,Fresh-High,High,401,7/13/22,2,4,t13,29,1,68,6800
Loi,1,Fresh,High,High,Fresh-High,High,401,7/13/22,2,5,t13,29,1,60,6000
Loi,1,Fresh,High,High,Fresh-High,High,401,7/13/22,2,6,t13,29,1,78,7800
Loi,1,Fresh,High,High,Fresh-High,High,401,7/13/22,3,1,t13,29,1,71,7100
Loi,1,Fresh,High,High,Fresh-High,High,401,7/13/22,3,2,t13,29,1,81,8100
Loi,1,Fresh,High,High,Fresh-High,High,401,7/13/22,3,3,t13,29,1,104,10400
Loi,1,Fresh,High,High,Fresh-High,High,401,7/13/22,3,4,t13,29,1,120,12000
Loi,1,Fresh,High,High,Fresh-High,High,401,7/13/22,3,5,t13,29,1,109,10900
Loi,1,Fresh,High,High,Fresh-High,High,401,7/13/22,3,6,t13,29,1,54,5400
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/13/22,1,1,t13,29,5,1,20
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/13/22,1,2,t13,29,5,2,40
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/13/22,1,3,t13,29,5,6,120
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/13/22,1,4,t13,29,5,17,340
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/13/22,1,5,t13,29,5,17,340
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/13/22,1,6,t13,29,5,9,180
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/13/22,2,1,t13,29,5,2,40
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/13/22,2,2,t13,29,5,4,80
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/13/22,2,3,t13,29,5,2,40
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/13/22,2,4,t13,29,5,1,20
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/13/22,2,5,t13,29,5,2,40
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/13/22,2,6,t13,29,5,3,60
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/13/22,3,1,t13,29,5,1,20
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/13/22,3,2,t13,29,5,1,20
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/13/22,3,3,t13,29,5,0,0
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/13/22,3,4,t13,29,5,1,20
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/13/22,3,5,t13,29,5,2,40
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/13/22,3,6,t13,29,5,0,0
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/13/22,1,1,t13,29,5,5,100
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/13/22,1,2,t13,29,5,4,80
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/13/22,1,3,t13,29,5,0,0
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/13/22,1,4,t13,29,5,2,40
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/13/22,1,5,t13,29,5,0,0
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/13/22,1,6,t13,29,5,1,20
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/13/22,2,1,t13,29,5,4,80
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/13/22,2,2,t13,29,5,8,160
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/13/22,2,3,t13,29,5,4,80
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/13/22,2,4,t13,29,5,9,180
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/13/22,2,5,t13,29,5,11,220
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/13/22,2,6,t13,29,5,2,40
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/13/22,3,1,t13,29,5,3,60
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/13/22,3,2,t13,29,5,3,60
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/13/22,3,3,t13,29,5,3,60
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/13/22,3,4,t13,29,5,5,100
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/13/22,3,5,t13,29,5,2,40
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/13/22,3,6,t13,29,5,6,120
Loi,1,Fresh,High,High,Fresh-High,High,401,7/19/22,1,1,t14,34,1,25,2500
Loi,1,Fresh,High,High,Fresh-High,High,401,7/19/22,1,2,t14,34,1,20,2000
Loi,1,Fresh,High,High,Fresh-High,High,401,7/19/22,1,3,t14,34,1,44,4400
Loi,1,Fresh,High,High,Fresh-High,High,401,7/19/22,1,4,t14,34,1,26,2600
Loi,1,Fresh,High,High,Fresh-High,High,401,7/19/22,1,5,t14,34,1,13,1300
Loi,1,Fresh,High,High,Fresh-High,High,401,7/19/22,1,6,t14,34,1,22,2200
Loi,1,Fresh,High,High,Fresh-High,High,401,7/19/22,2,1,t14,34,1,17,1700
Loi,1,Fresh,High,High,Fresh-High,High,401,7/19/22,2,2,t14,34,1,16,1600
Loi,1,Fresh,High,High,Fresh-High,High,401,7/19/22,2,3,t14,34,1,31,3100
Loi,1,Fresh,High,High,Fresh-High,High,401,7/19/22,2,4,t14,34,1,27,2700
Loi,1,Fresh,High,High,Fresh-High,High,401,7/19/22,2,5,t14,34,1,27,2700
Loi,1,Fresh,High,High,Fresh-High,High,401,7/19/22,2,6,t14,34,1,37,3700
Loi,1,Fresh,High,High,Fresh-High,High,401,7/19/22,3,1,t14,34,1,24,2400
Loi,1,Fresh,High,High,Fresh-High,High,401,7/19/22,3,2,t14,34,1,23,2300
Loi,1,Fresh,High,High,Fresh-High,High,401,7/19/22,3,3,t14,34,1,35,3500
Loi,1,Fresh,High,High,Fresh-High,High,401,7/19/22,3,4,t14,34,1,22,2200
Loi,1,Fresh,High,High,Fresh-High,High,401,7/19/22,3,5,t14,34,1,22,2200
Loi,1,Fresh,High,High,Fresh-High,High,401,7/19/22,3,6,t14,34,1,30,3000
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/19/22,1,1,t14,34,5,4,80
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/19/22,1,2,t14,34,5,2,40
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/19/22,1,3,t14,34,5,5,100
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/19/22,1,4,t14,34,5,2,40
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/19/22,1,5,t14,34,5,1,20
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/19/22,1,6,t14,34,5,3,60
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/19/22,2,1,t14,34,5,1,20
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/19/22,2,2,t14,34,5,2,40
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/19/22,2,3,t14,34,5,0,0
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/19/22,2,4,t14,34,5,3,60
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/19/22,2,5,t14,34,5,2,40
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/19/22,2,6,t14,34,5,1,20
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/19/22,3,1,t14,34,5,1,20
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/19/22,3,2,t14,34,5,2,40
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/19/22,3,3,t14,34,5,3,60
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/19/22,3,4,t14,34,5,1,20
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/19/22,3,5,t14,34,5,3,60
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,7/19/22,3,6,t14,34,5,0,0
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/19/22,1,1,t14,34,5,4,80
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/19/22,1,2,t14,34,5,4,80
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/19/22,1,3,t14,34,5,2,40
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/19/22,1,4,t14,34,5,1,20
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/19/22,1,5,t14,34,5,4,80
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/19/22,1,6,t14,34,5,0,0
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/19/22,2,1,t14,34,5,9,180
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/19/22,2,2,t14,34,5,2,40
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/19/22,2,3,t14,34,5,2,40
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/19/22,2,4,t14,34,5,1,20
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/19/22,2,5,t14,34,5,0,0
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/19/22,2,6,t14,34,5,0,0
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/19/22,3,1,t14,34,5,1,20
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/19/22,3,2,t14,34,5,0,0
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/19/22,3,3,t14,34,5,0,0
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/19/22,3,4,t14,34,5,1,20
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/19/22,3,5,t14,34,5,3,60
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,7/19/22,3,6,t14,34,5,0,0
Loi,1,Fresh,High,High,Fresh-High,High,401,8/6/22,1,1,t15,55,1,11,1100
Loi,1,Fresh,High,High,Fresh-High,High,401,8/6/22,1,2,t15,55,1,6,600
Loi,1,Fresh,High,High,Fresh-High,High,401,8/6/22,1,3,t15,55,1,9,900
Loi,1,Fresh,High,High,Fresh-High,High,401,8/6/22,1,4,t15,55,1,5,500
Loi,1,Fresh,High,High,Fresh-High,High,401,8/6/22,1,5,t15,55,1,4,400
Loi,1,Fresh,High,High,Fresh-High,High,401,8/6/22,1,6,t15,55,1,3,300
Loi,1,Fresh,High,High,Fresh-High,High,401,8/6/22,2,1,t15,55,1,6,600
Loi,1,Fresh,High,High,Fresh-High,High,401,8/6/22,2,2,t15,55,1,7,700
Loi,1,Fresh,High,High,Fresh-High,High,401,8/6/22,2,3,t15,55,1,10,1000
Loi,1,Fresh,High,High,Fresh-High,High,401,8/6/22,2,4,t15,55,1,8,800
Loi,1,Fresh,High,High,Fresh-High,High,401,8/6/22,2,5,t15,55,1,3,300
Loi,1,Fresh,High,High,Fresh-High,High,401,8/6/22,2,6,t15,55,1,7,700
Loi,1,Fresh,High,High,Fresh-High,High,401,8/6/22,3,1,t15,55,1,13,1300
Loi,1,Fresh,High,High,Fresh-High,High,401,8/6/22,3,2,t15,55,1,10,1000
Loi,1,Fresh,High,High,Fresh-High,High,401,8/6/22,3,3,t15,55,1,5,500
Loi,1,Fresh,High,High,Fresh-High,High,401,8/6/22,3,4,t15,55,1,6,600
Loi,1,Fresh,High,High,Fresh-High,High,401,8/6/22,3,5,t15,55,1,23,2300
Loi,1,Fresh,High,High,Fresh-High,High,401,8/6/22,3,6,t15,55,1,14,1400
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/6/22,1,1,t15,55,3,7,233.3333333
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/6/22,1,2,t15,55,3,10,333.3333333
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/6/22,1,3,t15,55,3,10,333.3333333
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/6/22,1,4,t15,55,1,1,100
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/6/22,1,5,t15,55,1,2,200
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/6/22,1,6,t15,55,1,2,200
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/6/22,2,1,t15,55,3,3,100
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/6/22,2,2,t15,55,3,2,66.66666667
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/6/22,2,3,t15,55,3,0,0
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/6/22,2,4,t15,55,1,2,200
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/6/22,2,5,t15,55,1,3,300
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/6/22,2,6,t15,55,1,1,100
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/6/22,3,1,t15,55,3,0,0
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/6/22,3,2,t15,55,3,0,0
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/6/22,3,3,t15,55,3,1,33.33333333
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/6/22,3,4,t15,55,1,0,0
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/6/22,3,5,t15,55,1,0,0
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/6/22,3,6,t15,55,1,0,0
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/6/22,1,1,t15,55,3,13,433.3333333
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/6/22,1,2,t15,55,3,6,200
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/6/22,1,3,t15,55,3,1,33.33333333
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/6/22,1,4,t15,55,1,3,300
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/6/22,1,5,t15,55,1,3,300
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/6/22,1,6,t15,55,1,3,300
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/6/22,2,1,t15,55,3,7,233.3333333
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/6/22,2,2,t15,55,3,5,166.6666667
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/6/22,2,3,t15,55,3,3,100
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/6/22,2,4,t15,55,1,1,100
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/6/22,2,5,t15,55,1,1,100
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/6/22,2,6,t15,55,1,2,200
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/6/22,3,1,t15,55,3,4,133.3333333
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/6/22,3,2,t15,55,3,3,100
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/6/22,3,3,t15,55,3,1,33.33333333
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/6/22,3,4,t15,55,1,0,0
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/6/22,3,5,t15,55,1,1,100
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/6/22,3,6,t15,55,1,0,0
Loi,1,Fresh,High,High,Fresh-High,High,401,8/22/22,1,1,t16,71,1,19,1900
Loi,1,Fresh,High,High,Fresh-High,High,401,8/22/22,1,2,t16,71,1,13,1300
Loi,1,Fresh,High,High,Fresh-High,High,401,8/22/22,1,3,t16,71,1,11,1100
Loi,1,Fresh,High,High,Fresh-High,High,401,8/22/22,1,4,t16,71,1,6,600
Loi,1,Fresh,High,High,Fresh-High,High,401,8/22/22,1,5,t16,71,1,4,400
Loi,1,Fresh,High,High,Fresh-High,High,401,8/22/22,1,6,t16,71,1,4,400
Loi,1,Fresh,High,High,Fresh-High,High,401,8/22/22,2,1,t16,71,1,11,1100
Loi,1,Fresh,High,High,Fresh-High,High,401,8/22/22,2,2,t16,71,1,1,100
Loi,1,Fresh,High,High,Fresh-High,High,401,8/22/22,2,3,t16,71,1,5,500
Loi,1,Fresh,High,High,Fresh-High,High,401,8/22/22,2,4,t16,71,1,3,300
Loi,1,Fresh,High,High,Fresh-High,High,401,8/22/22,2,5,t16,71,1,1,100
Loi,1,Fresh,High,High,Fresh-High,High,401,8/22/22,2,6,t16,71,1,2,200
Loi,1,Fresh,High,High,Fresh-High,High,401,8/22/22,3,1,t16,71,1,14,1400
Loi,1,Fresh,High,High,Fresh-High,High,401,8/22/22,3,2,t16,71,1,15,1500
Loi,1,Fresh,High,High,Fresh-High,High,401,8/22/22,3,3,t16,71,1,17,1700
Loi,1,Fresh,High,High,Fresh-High,High,401,8/22/22,3,4,t16,71,1,20,2000
Loi,1,Fresh,High,High,Fresh-High,High,401,8/22/22,3,5,t16,71,1,14,1400
Loi,1,Fresh,High,High,Fresh-High,High,401,8/22/22,3,6,t16,71,1,23,2300
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/22/22,1,1,t16,71,3,2,66.66666667
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/22/22,1,2,t16,71,3,1,33.33333333
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/22/22,1,3,t16,71,3,2,66.66666667
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/22/22,1,4,t16,71,3,2,66.66666667
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/22/22,1,5,t16,71,3,1,33.33333333
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/22/22,1,6,t16,71,3,2,66.66666667
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/22/22,2,1,t16,71,3,0,0
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/22/22,2,2,t16,71,3,0,0
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/22/22,2,3,t16,71,3,0,0
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/22/22,2,4,t16,71,3,2,66.66666667
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/22/22,2,5,t16,71,3,1,33.33333333
Pipe,2,Fresh,Low,Low,Fresh-Low,Low,5.62,8/22/22,2,6,t16,71,3,0,0
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/22/22,1,1,t16,71,3,3,100
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/22/22,1,2,t16,71,3,1,33.33333333
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/22/22,1,3,t16,71,3,0,0
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/22/22,1,4,t16,71,3,1,33.33333333
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/22/22,1,5,t16,71,3,1,33.33333333
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/22/22,1,6,t16,71,3,4,133.3333333
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/22/22,2,1,t16,71,3,3,100
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/22/22,2,2,t16,71,3,8,266.6666667
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/22/22,2,3,t16,71,3,6,200
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/22/22,2,4,t16,71,3,3,100
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/22/22,2,5,t16,71,3,1,33.33333333
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/22/22,2,6,t16,71,3,3,100
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/22/22,3,1,t16,71,3,2,66.66666667
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/22/22,3,2,t16,71,3,2,66.66666667
Ulu,3,Fresh,Low,Low,Fresh-Low,Low,5.42,8/22/22,3,3,t16,71,3,1,33.33333333
